DATE,CODE,TYPE,SYMBOL,FUND_NAME,QUANTITY,PRICE,AMOUNT,ADJUST_AMOUNT,PERC_AFFECT
25/06/30,="27000",B,="US5634",Fixed Income Managed Pool F,1473.551,9.2404,13616.2,13616.2,0
25/06/30,="27001",B,="US15453",Fixed Income Managed Class F,1268.421,17.6591,22399.18,22399.18,0
25/06/30,="27001",B,="US15454",Fixed Income Managed Class F,888.185,13.9861,12422.25,12422.25,0
25/06/30,="27001",B,="US5117",Fixed Income Managed Class F,728.402,10.3399,7531.6,7531.6,0
25/06/30,="27001",B,="US5280",Fixed Income Managed Class F,296.739,8.5703,2543.14,2543.14,0
25/06/30,="27001",B,="US5634",Fixed Income Managed Class F,434,9.2404,4010.33,4010.33,0
25/06/30,="27004",S,="US16456",Canadian Equity Managed Pool F,82.474,39.8705,3288.29,3288.29,0
25/06/30,="27004",S,="US16458",Canadian Equity Managed Pool F,56.753,57.9407,3288.29,3288.29,0
25/06/30,="27004",S,="US16459",Canadian Equity Managed Pool F,36.89,29.7126,1096.1,1096.1,0
25/06/30,="27004",S,="US16472",Canadian Equity Managed Pool F,232.116,14.1666,3288.29,3288.29,0
25/06/30,="27005",B,="US15456",Canadian Equity Managed Class F,357.978,26.0299,9318.12,9318.12,0
25/06/30,="27005",B,="US15459",Canadian Equity Managed Class F,140.155,22.1614,3106.04,3106.04,0
25/06/30,="27005",B,="US15472",Canadian Equity Managed Class F,399.467,23.3264,9318.12,9318.12,0
25/06/30,="27501",B,="US15453",Fixed Income Managed Class FT8,2283.341,17.6591,40321.74,40321.74,0
25/06/30,="27501",B,="US15454",Fixed Income Managed Class FT8,1598.862,13.9861,22361.84,22361.84,0
25/06/30,="27501",B,="US5117",Fixed Income Managed Class FT8,1311.227,10.3399,13557.96,13557.96,0
25/06/30,="27501",B,="US5280",Fixed Income Managed Class FT8,534.171,8.5703,4578.01,4578.01,0
25/06/30,="27501",B,="US5634",Fixed Income Managed Class FT8,781.263,9.2404,7219.18,7219.18,0
25/06/30,="27505",S,="US15456",Canadian Equity Managed Class FT8,271.081,26.0299,7056.22,7056.22,1e-06
25/06/30,="27505",S,="US15458",Canadian Equity Managed Class FT8,171.98,41.0292,7056.22,7056.22,1e-06
25/06/30,="27505",S,="US15459",Canadian Equity Managed Class FT8,106.134,22.1614,2352.07,2352.07,0
25/06/30,="27505",S,="US15472",Canadian Equity Managed Class FT8,302.499,23.3264,7056.22,7056.22,1e-06
25/06/30,="28000",B,="US16453",Fixed Income Managed Pool I,16274.925,16.235,264223.4,264223.4,0
25/06/30,="28000",B,="US16454",Fixed Income Managed Pool I,8631.448,16.9768,146534.37,146534.37,0
25/06/30,="28000",B,="US5117",Fixed Income Managed Pool I,8592.314,10.3399,88843.67,88843.67,0
25/06/30,="28000",B,="US5280",Fixed Income Managed Pool I,3500.363,8.5703,29999.16,29999.16,0
25/06/30,="28000",B,="US5634",Fixed Income Managed Pool I,5119.515,9.2404,47306.37,47306.37,0
25/06/30,="28001",B,="US15453",Fixed Income Managed Class I,87430.627,17.6591,1543946.18,1543946.18,0
25/06/30,="28001",B,="US15454",Fixed Income Managed Class I,61221.472,13.9861,856249.63,856249.63,0
25/06/30,="28001",B,="US5117",Fixed Income Managed Class I,50207.785,10.3399,519143.48,519143.48,0
25/06/30,="28001",B,="US5280",Fixed Income Managed Class I,20453.8,8.5703,175295.2,175295.2,0
25/06/30,="28004",S,="US16456",Canadian Equity Managed Pool I,2211.672,39.8705,88180.47,88180.47,0
25/06/30,="28004",S,="US16458",Canadian Equity Managed Pool I,1521.909,57.9407,88180.47,88180.47,0
25/06/30,="28004",S,="US16459",Canadian Equity Managed Pool I,989.26,29.7126,29393.49,29393.49,0
25/06/30,="28005",S,="US15456",Canadian Equity Managed Class I,5748.487,26.0299,149632.55,149632.55,0
25/06/30,="28005",S,="US15458",Canadian Equity Managed Class I,3646.977,41.0292,149632.55,149632.55,0
25/06/30,="28005",S,="US15459",Canadian Equity Managed Class I,2250.648,22.1614,49877.52,49877.52,0
25/06/30,="28005",S,="US15472",Canadian Equity Managed Class I,6414.73,23.3264,149632.55,149632.55,0
25/06/30,="28501",B,="US15453",Fixed Income Managed Class IT8,991.278,17.6591,17505.07,17505.07,0
25/06/30,="28501",B,="US15454",Fixed Income Managed Class IT8,694.121,13.9861,9708.05,9708.05,0
25/06/30,="28501",B,="US5117",Fixed Income Managed Class IT8,569.249,10.3399,5885.98,5885.98,0
25/06/30,="28501",B,="US5280",Fixed Income Managed Class IT8,231.902,8.5703,1987.47,1987.47,0
25/06/30,="28501",B,="US5634",Fixed Income Managed Class IT8,339.173,9.2404,3134.09,3134.09,0
25/06/30,="28505",S,="US15456",Canadian Equity Managed Class IT8,83.28,26.0299,2167.76,2167.76,0
25/06/30,="28505",S,="US15458",Canadian Equity Managed Class IT8,52.835,41.0292,2167.76,2167.76,0
25/06/30,="28505",S,="US15459",Canadian Equity Managed Class IT8,32.606,22.1614,722.59,722.59,0
25/06/30,="28505",S,="US15472",Canadian Equity Managed Class IT8,92.932,23.3264,2167.76,2167.76,0
25/06/30,="2934",S,="US5339",CI Select Income (Mgd) CC (Mgd) U ISC,530.304,7.2173,3479.7,3827.36,0
25/06/30,="2935",S,="US5339",CI Select Income (Mgd) CC (Mgd) Z ISC,512.85,7.2173,4.44,3701.4,0
25/06/30,="332",S,="US904",CI Select Cdn LEG II Seg Fund,7.574,32.6477,175.05,247.27,5e-06
25/06/30,="335",S,="US858",CI Select Global LEG II Seg Fund,3.412,64.072,163.49,218.63,-2e-06
25/06/30,="337",S,="US5103",CI Canadian Balanced LEG II Seg Fund,31.26,12.239,344.53,382.59,1e-06
25/06/30,="338",S,="US5100",CI High Income LEG II Seg Fund,65.538,12.0018,734.45,786.57,-2e-06
25/06/30,="339",S,="US5101",CI Dividend Inc & Gr LEG II Seg Fund,40.572,15.9752,522.65,648.14,-3e-06
25/06/30,="4067",S,="US55111",CI U.S. Equity PP F,155.247,10.9876,1705.79,1705.79,0
25/06/30,="4262",S,="US5634",CI High Yield Bond Corp Class F,14.61,9.2404,135,135,0
25/06/30,="4265",B,="US5339",CI Select Income (Mgd) Corp Class F,5185.044,7.2173,47216.8,37422.02,0
25/06/30,="4303",B,="US893",CI Canadian Bond Corp Class F,156.178,9.6265,2010,1503.45,0
25/06/30,="4308",S,="US5102",CI Corporate Bond Corp Class F,4840.407,9.7945,43503,47409.37,0
25/06/30,="4309",S,="US5106",CI Canadian Income & Growth Corp Class F,212.599,10.0734,4318.57,2141.6,0
25/06/30,="4310",B,="US5103",CI Canadian Balanced Corp Class F,756.564,12.239,10076.83,9259.58,0
25/06/30,="4312",S,="US5111",CI Global Income & Growth Corp Class F,4389.959,11.9152,10555.67,52307.24,0
25/06/30,="431T5",B,="US5106",CI Canadian Income & Growth CC FT5,19760.192,10.0734,199590,199052.32,0
25/06/30,="4574",B,="US11506",CI Global Leaders Corp Class F,27703.297,19.781,579184.1,547998.92,9e-06
25/06/30,="4575",S,="US11518",CI International Equity Corp Class F,1793.795,22.2461,37426.59,39904.94,0
25/06/30,="4578",B,="US5778",CI Global Dividend Corp Class F,1270.917,21.6541,27520.57,27520.57,0
25/06/30,="4589",S,="US5639",CI Global Dividend Opportunities CC F,24897.419,18.7853,467705.48,467705.48,0
25/06/30,="458T5",B,="US5111",CI Global Income & Growth Corp Class FT5,9282.86,11.9152,114486.61,110607.14,0
25/06/30,="4642",B,="US11512",CI Canadian Dividend Corp Class F,1220.425,30.8374,37634.73,37634.73,0
25/06/30,="478T5",B,="US5778",CI Global Dividend Corp Class FT5,168.507,21.6541,3500,3648.86,0
25/06/30,="50003",S,="US55203",CI Precious Metals Class A ISC,6.846,141.0949,700,965.96,0
25/06/30,="50005",B,="US55205",CI Global REIT Class A ISC,14.455,15.8548,1350,229.18,0
25/06/30,="50017",S,="US55232",CI Cdn All Cap Equity Income Cl A ISC,10541.061,7.8325,68990.74,82562.86,0
25/06/30,="50019",S,="US872",CI Money Market Class A ISC,134100.423,10,1341004.23,1341004.23,0
25/06/30,="50021",B,="US55221",CI North American Sm/Md Cap Eqty Class,958.877,52.8235,53187.26,50651.26,0
25/06/30,="50037",S,="US55237",CI U.S. Equity Class A ISC,1020.946,56.2481,24987.97,57426.25,0
25/06/30,="50043",B,="US5102",CI Corporate Bond Class A ISC,2812.086,9.7945,32370.45,27542.97,0
25/06/30,="50056",S,="US55237",CI U.S. Equity Curr Ntl Class A ISC,16.072,56.2481,100,904.01,0
25/06/30,="50101",S,="US5117",CI Global Invest Grade Class A ISC,8509.527,10.3399,87987.66,87987.66,0
25/06/30,="5050",B,="US55110",CI Canadian Equity Growth Private Pool I,9.484,13.1794,125,125,-7e-06
25/06/30,="5067",B,="US55111",CI U.S. Equity PP I,11.376,10.9876,125,125,2e-06
25/06/30,="5303",S,="US893",CI Canadian Bond Corp Class I,592.466,9.6265,5703.37,5703.37,0
25/06/30,="5304",S,="US5100",CI High Income Corp Class I,3561.457,12.0018,42743.89,42743.89,0
25/06/30,="5309",S,="US5106",CI Canadian Income & Growth Corp Class I,348.925,10.0734,3514.86,3514.86,0
25/06/30,="5313",S,="US872",CI Money Market CC Series I,172236.453,10,1722364.53,1722364.53,0
25/06/30,="5317",S,="US5102",CI Corporate Bond Corp Class I,3134.363,9.7945,30699.52,30699.52,0
25/06/30,="5320",S,="US5111",CI Global Income & Growth Corp Class I,3400.045,11.9152,40512.22,40512.22,1e-06
25/06/30,="5326",B,="US894",CI Global Bond Corp Class I,115.991,7.7655,900.73,900.73,0
25/06/30,="5342",S,="US5634",CI High Yield Bond Corporate Class I,1223.033,9.2404,11301.31,11301.31,0
25/06/30,="5371",B,="US5321",CI Canadian Equity Growth Fund I,1.978,33.8874,67.03,67.03,0
25/06/30,="5373",S,="US5323",CI Global Equity Fund I,1577.863,35.0804,55352.08,55352.08,0.000136
25/06/30,="54005",B,="US55205",CI Global REIT Class F,57.118,15.8548,1681,905.59,0
25/06/30,="54017",S,="US55232",CI Cdn All Cap Equity Income Cl F,3575.229,7.8325,22427.3,28002.98,0
25/06/30,="54019",S,="US872",CI Money Market Class F,131650.303,10,1316503.03,1316503.03,0
25/06/30,="54021",S,="US55221",CI North American Sm/Md Cap Eqty Class F,1145.54,52.8235,56388.91,60511.46,0
25/06/30,="54037",S,="US55237",CI U.S. Equity Class F,5493.958,56.2481,296071.22,309024.7,0
25/06/30,="54043",S,="US5102",CI Corporate Bond Class F,3907.302,9.7945,29476.88,38270.07,3.2e-05
25/06/30,="54056",S,="US55237",CI U.S. Equity Curr Ntl Class F,12.647,56.2481,100,711.38,0
25/06/30,="54101",B,="US5117",CI Global Invest Grade Class F,65852.186,10.3399,680905.02,680905.02,0
25/06/30,="54102",S,="US5117",CI Global Invest Grade Class FH,17618.897,10.3399,182177.63,182177.63,0
25/06/30,="55017",B,="US55232",CI Cdn All Cap Equity Income Cl I,2559.477,7.8325,20047.1,20047.1,1e-06
25/06/30,="55019",S,="US872",CI Money Market Class I,17390.54,10,173905.4,173905.4,0
25/06/30,="55021",B,="US55221",CI North American Sm/Md Cap Eqty Class I,323.125,52.8235,17068.6,17068.6,1e-05
25/06/30,="55037",S,="US55237",CI U.S. Equity Class I,13.525,56.2481,760.78,760.78,0
25/06/30,="5574",S,="US11506",CI Global Leaders Corp Class I,9761.079,19.781,193083.91,193083.91,0
25/06/30,="5575",B,="US11518",CI International Equity Corp Class I,24.447,22.2461,543.85,543.85,0
25/06/30,="5578",S,="US5778",CI Global Dividend Corp Class I,1662.432,21.6541,47724.51,35998.47,0
25/06/30,="5589",S,="US5639",CI Global Dividend Opportunities CC I,1134.854,18.7853,21318.58,21318.58,0
25/06/30,="5642",S,="US11512",CI Canadian Dividend Corp Class I,70.626,30.8374,2177.92,2177.92,0
25/06/30,="5643",S,="US11109",CI Canadian Small/Mid Cap Eqty CC I,26.508,32.4216,859.43,859.43,-2e-06
25/06/30,="58003",B,="US55203",CI Precious Metals Class P,7.946,141.0949,1121.09,1121.09,-4e-06
25/06/30,="58017",B,="US55232",CI Cdn All Cap Equity Income Cl P,45.846,7.8325,359.09,359.09,0
25/06/30,="58019",S,="US872",CI Money Market Class P,22779.249,10,227792.49,227792.49,0
25/06/30,="58021",B,="US55221",CI North American Sm/Md Cap Eqty Class P,9.859,52.8235,520.81,520.81,0
25/06/30,="58037",B,="US55237",CI U.S. Equity Class P,57.634,56.2481,3241.78,3241.78,1e-06
25/06/30,="58056",B,="US55237",CI U.S. Equity Curr Ntl Class P,16.758,56.2481,942.63,942.63,2.4e-05
25/06/30,="5808",B,="US893",CI Canadian Bond Pool,11571.22,9.6265,111390.35,111390.35,0
25/06/30,="58101",B,="US5117",CI Global Invest Grade Class P,3907.194,10.3399,40400,40400,0
25/06/30,="5935",S,="US5339",CI Select Income (Mgd) CC (Mgd) V,41.962,7.2173,72.44,302.86,0
25/06/30,="6265",S,="US5339",CI Select Income (Mgd) Corp Class I,49826.236,7.2173,365055.97,359610.89,0
25/06/30,="652T8",S,="US5100",CI High Income Corp Class AT8 ISC,265.99,12.0018,1300,3192.36,0
25/06/30,="658T8",B,="US5111",CI Global Income & Growth CC AT8 ISC,106.486,11.9152,5872.5,1268.81,0
25/06/30,="661",B,="US872",CI Money Market CC Series A,62588.962,10,625889.62,625889.62,0
25/06/30,="678T8",S,="US5778",CI Global Dividend Corp Class AT8 ISC,314.365,21.6541,6807.29,6807.29,0
25/06/30,="70156",S,="US5321",CI Canadian Equity Growth Fund A,34.515,33.8874,1169.63,1169.63,0
25/06/30,="70159",B,="US5323",CI Global Equity Fund A ISC,517.884,35.0804,18167.59,18167.59,0
25/06/30,="70161",S,="US5594",CI Global Small/Mid Cap Eqty Fund,9179.573,21.3756,196218.87,196218.87,0
25/06/30,="7150",S,="US858",SWE CI Sel Global Equity Fd 100/100,118.75,64.072,7392.83,7608.58,2e-06
25/06/30,="7151",S,="US964",SW Elite CI Global Value Fund 100/100,201.946,37.992,7554.05,7672.32,0
25/06/30,="7152",S,="US972",SW Elite CI Int'l Value Fund 100/100,298.487,29.7745,8704.18,8887.31,0
25/06/30,="7153",S,="US858",SWE CI Pre Sel Gl Eqty Fund 100/100,178.498,64.072,11286.96,11436.73,-3e-06
25/06/30,="7155",S,="US5373",SWE CI Pre Global Eqty Fd 100/100,1079.694,18.8603,19947.7,20363.36,1e-06
25/06/30,="7159",S,="US5111",SWE CI Pre III Gl In & Gr Fd 100/100,1206.039,11.9152,13888.49,14370.19,1e-06
25/06/30,="7160",S,="US7968",SWE CI Pre US Stk Sel Fd 100/100,115.686,76.2697,8267.2,8823.34,-1e-06
25/06/30,="7161",S,="US7968",SWE CI U.S. Stk Sel Fd 100/100,3131.044,76.2697,237933.25,238803.8,0
25/06/30,="7162",S,="US908",SW Elite CI Synergy American Fd 100/100,14.626,95.3125,923.19,1394.08,1e-06
25/06/30,="7163",S,="US7968",SWE CI Pre II US Stk Sel Fd 100/100,31.73,76.2697,2357.15,2420.03,-2e-06
25/06/30,="7164",S,="US1317",SWE CI Sel US Eqty Mngd Fd 100/100,66248.3,17.5954,1163379.2,1165665.34,0
25/06/30,="7165",S,="US904",SWE CI Pre IV Sel CDN Eq Fd 100/100,267.995,32.6477,8404.48,8749.44,0
25/06/30,="7166",S,="US904",SWE CI Pre III Sel CDN Eq Fd 100/100,2630.136,32.6477,83777.41,85867.88,0
25/06/30,="7167",S,="US904",SWE CI Pre V Sel CDN Eq Fd 100/100,3491.823,32.6477,111604.89,113999.99,0
25/06/30,="7168",S,="US904",SWE CI Sel CDN Equity Fd 100/100,4489.332,32.6477,144319.94,146566.37,-1e-06
25/06/30,="7169",S,="US904",SWE CI Pre VI Sel CDN Eq Fd 100/100,103.087,32.6477,3222.7,3365.54,2e-06
25/06/30,="7171",S,="US904",SWE CI Pre VII Sel CDN Eq Fd 100/100,177.433,32.6477,5409.32,5792.79,-1e-06
25/06/30,="7173",S,="US5103",SWE CI CDN Bal Fund 100/100,26990.484,12.239,321901.62,330336.53,-0.002783
25/06/30,="7176",S,="US5106",SWE CI Canadian Inc & Gro 100/100,4641.48,10.0734,39717.26,46755.49,0
25/06/30,="7178",S,="US7967",SW Elite Port. Series Bal. Fund 100/100,2590.879,34.7507,74954.56,90034.86,0
25/06/30,="7179",S,="US7992",SW Elite Port. Series Conserv Fd 100/100,1325.13,15.6166,16825.89,20694.03,0
25/06/30,="7180",S,="US7991",SWE Port. Series Income Bdl 100/100,2515.454,10.2195,23916.9,25706.68,0
25/06/30,="7180",S,="US893",SWE Port. Series Income Bdl 100/100,2184.879,9.6265,19568.37,21032.74,0
25/06/30,="7181",S,="US5601",SW Elite Port. Series Bal Gro Fd 100/100,2705.093,15.9602,35148.79,43173.83,0
25/06/30,="7182",S,="US5602",SW Elite Port. Series Conserv Bal100/100,1809.021,13.8696,21132.39,25090.39,0
25/06/30,="7183",S,="US5600",SW Elite Port. Series Growth Fd 100/100,1385.285,25.3749,33611.37,35151.48,0
25/06/30,="7184",S,="US5603",SW Elite Port. Series Max Gro Fd 100/100,5394.683,20.7363,110758.3,111865.76,-1e-06
25/06/30,="7185",B,="US893",SWE CI Canadian Bond Fund 100/100,17350.443,9.6265,168267.31,167024.04,1e-06
25/06/30,="7186",B,="US894",SW Elite CI Global Bond Fund 100/100,632.618,7.7655,5060.57,4912.59,-1e-06
25/06/30,="7188",S,="US5103",SWE CI Pre CDN Bal Fund 100/100,12008.06,12.239,145787.36,146966.65,-0.000886
25/06/30,="7189",S,="US5100",SWE CI High Inc Bal Bdl 100/100,6841.254,12.0018,80525.22,82107.36,-5.8e-05
25/06/30,="7189",S,="US858",SWE CI High Inc Bal Bdl 100/100,1281.486,64.072,80525.22,82107.36,-5.8e-05
25/06/30,="7189",S,="US893",SWE CI High Inc Bal Bdl 100/100,12793.959,9.6265,120787.83,123161.05,-8.7e-05
25/06/30,="7189",S,="US904",SWE CI High Inc Bal Bdl 100/100,3772.426,32.6477,120787.83,123161.05,-8.7e-05
25/06/30,="7190",B,="US872",SW Elite CI Money Market Fund 100/100,317783.44,10,3179699.93,3177834.4,0.000327
25/06/30,="7191",S,="US1318",SWE CI Sel Int Eqty Mngd Fd 100/100,1445.854,10.6846,14918.24,15448.37,-1e-06
25/06/30,="7192",S,="US858",SWE CI Pre II Sel Gl Equity Fd 100/100,297.291,64.072,18520.59,19048.01,0
25/06/30,="7193",S,="US964",SWE CI Premier Glb Value Fd 100/100,139.986,37.992,5073.27,5318.33,0
25/06/30,="7195",S,="US5778",SWE CI Global Dividend Bundle 100/100,544.327,21.6541,11609.4,11786.91,0
25/06/30,="7195",S,="US893",SWE CI Global Dividend Bundle 100/100,524.753,9.6265,4975.46,5051.54,0
25/06/30,="7197",S,="US1318",SWE CI Pre Sel Int Eq Mgd Fd 100/100,443.021,10.6846,4553.55,4733.51,3e-06
25/06/30,="7198",S,="US55227",SWE CI North American Div. Fd 100/100,970.092,24.3777,23648.6,23648.6,1e-06
25/06/30,="7250",S,="US858",SWE CI Sel Global Equity Fd 75/100,1663.637,64.072,106280.86,106592.54,0
25/06/30,="7251",S,="US964",SW Elite CI Global Value Fund 75/100,51.36,37.992,1865.1,1951.27,6e-06
25/06/30,="7252",S,="US972",SW Elite CI Int'l Value Fund 75/100,1515.064,29.7745,44852.93,45110.27,1e-06
25/06/30,="7253",S,="US858",SWE CI Pre Sel Gl Eqty Fund 75/100,252.22,64.072,15934.91,16160.22,1e-06
25/06/30,="7255",S,="US5373",SWE CI Pre Global Eqty Fd 75/100,2336.533,18.8603,43676.89,44067.7,1e-06
25/06/30,="7259",S,="US5111",SWE CI Pre III Gl In & Gr Fd 75/100,4248.09,11.9152,49658.97,50616.84,-1e-06
25/06/30,="7260",S,="US7968",SWE CI Pre US Stk Sel Fd 75/100,199.686,76.2697,14392.22,15230.01,1e-06
25/06/30,="7261",S,="US7968",SWE CI U.S. Stk Sel Fd 75/100,7665.66,76.2697,582945.61,584657.61,0
25/06/30,="7262",S,="US908",SW Elite CI Synergy American Fd 75/100,1276.546,95.3125,120283.68,121670.81,1e-06
25/06/30,="7263",S,="US7968",SWE CI Pre II US Stk Sel Fd 75/100,23.421,76.2697,1742.32,1786.3,1e-06
25/06/30,="7264",S,="US1317",SWE CI Sel US Eqty Mngd Fd 75/100,5517.021,17.5954,94074.86,97074.2,0
25/06/30,="7265",S,="US904",SWE CI Pre IV Sel CDN Eq Fd 75/100,1169.889,32.6477,37521.66,38194.19,1e-06
25/06/30,="7266",S,="US904",SWE CI Pre III Sel CDN Eq Fd 75/100,5051.773,32.6477,161999.51,164928.76,0
25/06/30,="7267",S,="US904",SWE CI Pre V Sel CDN Eq Fd 75/100,11434.374,32.6477,369930.75,373306.03,-1e-06
25/06/30,="7268",S,="US904",SWE CI Sel CDN Equity Fd 75/100,8338.712,32.6477,268329.82,272239.77,0
25/06/30,="7269",S,="US904",SWE CI Pre VI Sel CDN Eq Fd 75/100,799.028,32.6477,25782.35,26086.43,-2e-06
25/06/30,="7271",S,="US904",SWE CI Pre VII Sel CDN Eq Fd 75/100,89.293,32.6477,2725.15,2915.21,2e-06
25/06/30,="7273",S,="US5103",SWE CI CDN Balanced Fund 75/100,30935.209,12.239,359815.22,378616.02,-1.9e-05
25/06/30,="7276",S,="US5106",SWE CI Canadian Inc & Gro 75/100,23587.059,10.0734,219543.26,237601.88,0
25/06/30,="7278",S,="US7967",SW Elite Port. Series Bal. Fund 75/100,8258.237,34.7507,256085.69,286979.51,0
25/06/30,="7279",S,="US7992",SW Elite Port. Series Conserv Fd 75/100,9764.198,15.6166,145898.39,152483.57,0
25/06/30,="7280",S,="US7991",SWE Port. Series Income Bdl 75/100,9568.644,10.2195,92210.28,97786.75,0
25/06/30,="7280",S,="US893",SWE Port. Series Income Bdl 75/100,8311.157,9.6265,75444.78,80007.35,0
25/06/30,="7281",S,="US5601",SW Elite Port. Series Bal Gro Fd 75/100,12576.309,15.9602,179510.55,200720.41,0
25/06/30,="7282",S,="US5602",SW Elite Port. Series Conserv Bal 75/100,6185.756,13.8696,76915.55,85793.97,0
25/06/30,="7283",S,="US5600",SW Elite Port. Series Growth Fd 75/100,9761.571,25.3749,242204.78,247698.88,0
25/06/30,="7284",S,="US5603",SW Elite Port. Series Max Gro Fd 75/100,2025.306,20.7363,40671.35,41997.35,0
25/06/30,="7285",B,="US893",SWE CI Canadian Bond Fund 75/100,42756.065,9.6265,414223.59,411591.26,0
25/06/30,="7286",B,="US894",SW Elite CI Global Bond Fund 75/100,4733.71,7.7655,36932.58,36759.62,-3e-06
25/06/30,="7288",S,="US5103",SWE CI Pre CDN Bal Fund 75/100,7438.629,12.239,89073.79,91041.38,0
25/06/30,="7289",S,="US5100",SWE CI High Inc Bal Bdl 75/100,57375.118,12.0018,684295.24,688604.69,0
25/06/30,="7289",S,="US858",SWE CI High Inc Bal Bdl 75/100,10747.358,64.072,684295.24,688604.69,0
25/06/30,="7289",S,="US893",SWE CI High Inc Bal Bdl 75/100,107298.294,9.6265,1026442.85,1032907.03,0
25/06/30,="7289",S,="US904",SWE CI High Inc Bal Bdl 75/100,31637.972,32.6477,1026442.85,1032907.03,0
25/06/30,="7291",S,="US1318",SWE CI Sel Int Eqty Mngd Fd 75/100,3087.376,10.6846,31559.88,32987.38,1e-06
25/06/30,="7292",S,="US858",SWE CI Pre II Sel Gl Eqty Fd 75/100,160.169,64.072,9508.93,10262.36,0
25/06/30,="7293",S,="US964",SWE CI Premier Glb Value Fd 75/100,1108.444,37.992,41597.75,42111.99,1e-06
25/06/30,="7294",S,="US5111",SWE CI Pre Glb Inc & Gro Fd 75/100,17118.994,11.9152,202561.48,203976.24,0
25/06/30,="7295",S,="US5778",SWE CI Global Dividend Bundle 75/100,2943.619,21.6541,63471.51,63741.41,1e-06
25/06/30,="7295",S,="US893",SWE CI Global Dividend Bundle 75/100,2837.765,9.6265,27202.07,27317.74,0
25/06/30,="7297",S,="US1318",SWE CI Pre Sel Int Eq Mgd Fd 75/100,774.617,10.6846,8058.86,8276.47,0
25/06/30,="7298",S,="US55227",SWE CI North American Div. Fd 75/100,4655.678,24.3777,113494.71,113494.71,0
25/06/30,="7303",S,="US972",SWE CI International Value PMA Cl-C,186.197,29.7745,5597.77,5543.91,0
25/06/30,="7313",S,="US908",SWE CI Synergy American PMA Cl-C,7.693,95.3125,695.45,733.21,-2e-06
25/06/30,="7317",S,="US904",SWE CI Pre III Sel CDN Eq Fd PMA Cl-C,32.748,32.6477,1132.47,1069.15,-1e-06
25/06/30,="7318",S,="US904",SWE CI Pre V Sel CDN Eq Fd PMA Class C,1400.086,32.6477,45970.18,45709.57,0
25/06/30,="7319",S,="US904",SWE CI Sel CDN Eqty Fd PMA Cl C,175.087,32.6477,5948.88,5716.2,-1e-06
25/06/30,="7320",S,="US904",SWE CI Pre VI Sel CDN Eqty Fd PMA Cl-C,48.305,32.6477,1607.52,1577.04,0
25/06/30,="7324",S,="US5103",SWE CI CDN Balanced Fund PMA 75/75,525.327,12.239,6262,6429.48,0
25/06/30,="7327",S,="US5106",SWE CI Canadian Inc & Gro PMA Cl C,6603.741,10.0734,66103.5,66522.12,0
25/06/30,="7329",S,="US7967",SWE CI Port. Series Balanced PMA Cl-C,60.622,34.7507,1678.65,2106.66,0
25/06/30,="7330",S,="US7992",SWE CI Port. Series Conserv PMA Cl-C,220.173,15.6166,3316.9,3438.36,0
25/06/30,="7331",S,="US7991",SWE Port. Series Income Bdl PMA Cl-C,82.768,10.2195,796.29,845.85,0
25/06/30,="7331",S,="US893",SWE Port. Series Income Bdl PMA Cl-C,71.891,9.6265,651.51,692.06,0
25/06/30,="7332",S,="US5601",SWE CI Port. Series Bal Gro PMA Cl-C,608.643,15.9602,9206.93,9714.07,0
25/06/30,="7333",S,="US5602",SWE CI Port. Series Conserv Bal PMA Cl-C,549.414,13.8696,7504.45,7620.16,0
25/06/30,="7334",S,="US5600",SWE CI Port. Series Growth PMA Cl-C,172.978,25.3749,4355.27,4389.31,-2e-06
25/06/30,="7335",S,="US5603",SWE CI Port. Series Max Gro PMA Cl-C,403.629,20.7363,8309.69,8369.77,-1e-06
25/06/30,="7336",B,="US893",SWE CI Canadian Bond Fund PMA Cl C,3114.037,9.6265,30012.2,29977.28,1e-06
25/06/30,="7338",S,="US5103",SWE CI Pre II CDN Bal Fd PMA Cl C,222.853,12.239,2993.88,2727.5,0
25/06/30,="7339",S,="US5103",SWE CI Pre CDN Bal Fund PMA Cl C,493.569,12.239,6231.88,6040.79,0
25/06/30,="7340",S,="US5100",SWE CI High Inc Bal Bdl PMA Cl C,748.355,12.0018,8940.55,8981.6,0
25/06/30,="7340",S,="US858",SWE CI High Inc Bal Bdl PMA Cl C,140.18,64.072,8940.55,8981.6,0
25/06/30,="7340",S,="US893",SWE CI High Inc Bal Bdl PMA Cl C,1399.512,9.6265,13410.82,13472.4,0
25/06/30,="7340",S,="US904",SWE CI High Inc Bal Bdl PMA Cl C,412.66,32.6477,13410.82,13472.4,0
25/06/30,="7342",S,="US904",SWE CI Pre II Sel CDN Eq Fd PMA Cl C,497.749,32.6477,16396.33,16250.37,2e-06
25/06/30,="7343",S,="US5373",SWE CI Glbl Eqty Fund PMA Cl C,182.058,18.8603,3774.49,3433.67,0
25/06/30,="7344",S,="US964",SWE CI Premier Glb Value Fd PMA Cl-C,32.76,37.992,1318.74,1244.62,1e-06
25/06/30,="7345",S,="US5111",SWE CI Pre Glb Inc & Gro Fd PMA Cls C,487.801,11.9152,6382.19,5812.24,0
25/06/30,="7347",S,="US5111",SWE Global Income & Growth PMA Cl C,3065.569,11.9152,36155,36526.87,0
25/06/30,="7350",S,="US858",SWE CI Sel Global Equity Fd 75/75,258.944,64.072,16512.2,16591.09,2e-06
